"1048" "{tropical fruit,hygiene articles} => {whole milk}" 0.00406710726995425 0.606060606060606 0.0067107269954245 2.3719085000422 40
"1049" "{root vegetables,hygiene articles} => {whole milk}" 0.00355871886120996 0.660377358490566 0.00538891713268938 2.58448520523467 35
"1050" "{yogurt,hygiene articles} => {whole milk}" 0.00396542958820539 0.541666666666667 0.00732079308591764 2.11989322191272 39
"1051" "{rolls/buns,hygiene articles} => {whole milk}" 0.00305033045246568 0.517241379310345 0.00589730554143366 2.02430121986361 30
"1052" "{other vegetables,hygiene articles} => {whole milk}" 0.00518556176919166 0.542553191489362 0.00955770208439248 2.12336276892076 51
"1053" "{sugar,salty snack} => {whole milk}" 0.00142348754448399 0.583333333333333 0.00244026436197255 2.28296193129062 14
"1054" "{salty snack,long life bakery product} => {whole milk}" 0.00203355363497712 0.606060606060606 0.00335536349771225 2.3719085000422 20
"1055" "{dessert,salty snack} => {soda}" 0.00111845449923742 0.5 0.00223690899847483 2.86734693877551 11
"1056" "{dessert,salty snack} => {other vegetables}" 0.00122013218098627 0.545454545454545 0.00223690899847484 2.81899393302441 12
"1057" "{cream cheese ,salty snack} => {other vegetables}" 0.00132180986273513 0.52 0.0025419420437214 2.68744088281661 13
"1058" "{chicken,salty snack} => {whole milk}" 0.00122013218098627 0.571428571428571 0.00213523131672598 2.23637087146836 12
"1059" "{curd,salty snack} => {other vegetables}" 0.00172852058973055 0.566666666666667 0.00305033045246568 2.92862147486425 17
"1060" "{curd,salty snack} => {whole milk}" 0.0016268429079817 0.533333333333333 0.00305033045246568 2.08727948003714 16
"1061" "{domestic eggs,salty snack} => {whole milk}" 0.00183019827147941 0.514285714285714 0.00355871886120996 2.01273378432153 18
"1062" "{whipped/sour cream,salty snack} => {other vegetables}" 0.00274529740721912 0.529411764705882 0.00518556176919166 2.73608234675899 27
"1063" "{whipped/sour cream,salty snack} => {whole milk}" 0.00274529740721912 0.529411764705882 0.00518556176919166 2.07193183680157 27
"1064" "{pip fruit,salty snack} => {whole milk}" 0.00213523131672598 0.525 0.00406710726995425 2.05466573816156 21
"1065" "{tropical fruit,salty snack} => {other vegetables}" 0.00284697508896797 0.509090909090909 0.00559227249618709 2.63106100415612 28
"1066" "{root vegetables,salty snack} => {other vegetables}" 0.00284697508896797 0.571428571428571 0.00498220640569395 2.95323173935891 28
"1067" "{sugar,waffles} => {whole milk}" 0.00101677681748856 0.588235294117647 0.00172852058973055 2.30214648533508 10
"1068" "{sugar,long life bakery product} => {whole milk}" 0.00111845449923742 0.55 0.00203355363497712 2.1525069637883 11
"1069" "{cream cheese ,sugar} => {other vegetables}" 0.0016268429079817 0.592592592592593 0.00274529740721912 3.0626106926685 16
"1070" "{cream cheese ,sugar} => {whole milk}" 0.00203355363497712 0.740740740740741 0.00274529740721912 2.89899927782936 20
"1071" "{chicken,sugar} => {whole milk}" 0.00183019827147941 0.72 0.0025419420437214 2.81782729805014 18
"1072" "{white bread,sugar} => {whole milk}" 0.00172852058973055 0.607142857142857 0.00284697508896797 2.37614405093514 17
"1073" "{sugar,chocolate} => {whole milk}" 0.00152516522623284 0.625 0.00244026436197255 2.44603064066852 15
"1074" "{frozen vegetables,sugar} => {other vegetables}" 0.00203355363497712 0.645161290322581 0.00315200813421454 3.33429389927619 20
"1075" "{frozen vegetables,sugar} => {whole milk}" 0.00183019827147941 0.580645161290323 0.00315200813421454 2.27244136939527 18
"1076" "{beef,sugar} => {other vegetables}" 0.00172852058973055 0.586206896551724 0.00294865277071683 3.02960842227336 17
"1077" "{curd,sugar} => {whole milk}" 0.00233858668022369 0.676470588235294 0.00345704117946111 2.64746845813534 23
"1078" "{sugar,napkins} => {whole milk}" 0.00203355363497712 0.606060606060606 0.00335536349771225 2.3719085000422 20
"1079" "{pork,sugar} => {other vegetables}" 0.00223690899847483 0.5 0.00447381799694967 2.58407777193904 22
"1080" "{pork,sugar} => {whole milk}" 0.00264361972547026 0.590909090909091 0.00447381799694967 2.31261078754115 26
"1081" "{frankfurter,sugar} => {whole milk}" 0.00213523131672598 0.567567567567568 0.00376207422470768 2.22126025747196 21
"1082" "{sugar,bottled beer} => {whole milk}" 0.00183019827147941 0.529411764705882 0.00345704117946111 2.07193183680157 18
"1083" "{butter,sugar} => {whole milk}" 0.00213523131672598 0.67741935483871 0.00315200813421454 2.65118159762782 21
"1084" "{domestic eggs,sugar} => {whole milk}" 0.00355871886120996 0.714285714285714 0.00498220640569395 2.79546358933546 35
"1085" "{whipped/sour cream,sugar} => {other vegetables}" 0.00264361972547026 0.541666666666667 0.00488052872394509 2.7994175862673 26
"1086" "{whipped/sour cream,sugar} => {whole milk}" 0.00315200813421454 0.645833333333333 0.00488052872394509 2.52756499535747 31
"1087" "{pip fruit,sugar} => {other vegetables}" 0.00244026436197255 0.51063829787234 0.00477885104219624 2.63905815006541 24
"1088" "{pip fruit,sugar} => {whole milk}" 0.0025419420437214 0.531914893617021 0.00477885104219624 2.08172820482428 25
"1089" "{pastry,sugar} => {whole milk}" 0.00264361972547026 0.509803921568627 0.00518556176919166 1.99519362062374 26
"1090" "{citrus fruit,sugar} => {other vegetables}" 0.00244026436197255 0.51063829787234 0.00477885104219624 2.63905815006541 24
"1091" "{citrus fruit,sugar} => {whole milk}" 0.00274529740721912 0.574468085106383 0.00477885104219624 2.24826646121022 27
"1092" "{sausage,sugar} => {whole milk}" 0.00213523131672598 0.583333333333333 0.00366039654295882 2.28296193129062 21
"1093" "{sugar,bottled water} => {whole milk}" 0.00264361972547026 0.553191489361702 0.00477885104219624 2.16499733301725 26
"1094" "{tropical fruit,sugar} => {whole milk}" 0.00284697508896797 0.595744680851064 0.00477885104219624 2.33153558940319 28
"1095" "{root vegetables,sugar} => {other vegetables}" 0.00345704117946111 0.53968253968254 0.00640569395017794 2.78916330939452 34
"1096" "{root vegetables,sugar} => {whole milk}" 0.00345704117946111 0.53968253968254 0.00640569395017794 2.11212804527568 34
"1097" "{sugar,soda} => {whole milk}" 0.00376207422470768 0.513888888888889 0.00732079308591764 2.01118074899412 37
"1098" "{yogurt,sugar} => {whole milk}" 0.00366039654295882 0.529411764705882 0.00691408235892222 2.07193183680157 36
"1099" "{other vegetables,sugar} => {whole milk}" 0.00630401626842908 0.584905660377358 0.0107778342653788 2.28911546749356 62
"1100" "{cream cheese ,waffles} => {whole milk}" 0.00152516522623284 0.5 0.00305033045246568 1.95682451253482 15
"1101" "{chicken,waffles} => {soda}" 0.00122013218098627 0.571428571428571 0.00213523131672598 3.27696793002915 12
"1102" "{chicken,waffles} => {whole milk}" 0.00122013218098627 0.571428571428571 0.00213523131672598 2.23637087146836 12
"1103" "{coffee,waffles} => {whole milk}" 0.00152516522623284 0.5 0.00305033045246568 1.95682451253482 15
"1104" "{frozen vegetables,waffles} => {yogurt}" 0.00101677681748856 0.5 0.00203355363497712 3.58418367346939 10
"1105" "{frozen vegetables,waffles} => {other vegetables}" 0.00111845449923742 0.55 0.00203355363497712 2.84248554913295 11
"1106" "{beef,waffles} => {root vegetables}" 0.0016268429079817 0.533333333333333 0.00305033045246568 4.89303482587065 16
"1107" "{beef,waffles} => {other vegetables}" 0.00152516522623284 0.5 0.00305033045246568 2.58407777193904 15
"1108" "{beef,waffles} => {whole milk}" 0.00193187595322827 0.633333333333333 0.00305033045246568 2.4786443825441 19
"1109" "{curd,waffles} => {whole milk}" 0.00172852058973055 0.515151515151515 0.00335536349771225 2.01612222503587 17
"1110" "{waffles,napkins} => {whole milk}" 0.00183019827147941 0.545454545454545 0.00335536349771225 2.13471765003798 18
"1111" "{pork,waffles} => {other vegetables}" 0.00213523131672598 0.617647058823529 0.00345704117946111 3.19209607121882 21
"1112" "{pork,waffles} => {whole milk}" 0.00172852058973055 0.5 0.00345704117946111 1.95682451253482 17
"1113" "{brown bread,waffles} => {whole milk}" 0.00122013218098627 0.521739130434783 0.00233858668022369 2.04190383916677 12
"1114" "{margarine,waffles} => {whole milk}" 0.00193187595322827 0.513513513513513 0.00376207422470768 2.00971166152225 19
"1115" "{butter,waffles} => {other vegetables}" 0.00203355363497712 0.571428571428571 0.00355871886120996 2.95323173935891 20
"1116" "{butter,waffles} => {whole milk}" 0.00183019827147941 0.514285714285714 0.00355871886120996 2.01273378432153 18
"1117" "{domestic eggs,waffles} => {whole milk}" 0.00183019827147941 0.5625 0.0032536858159634 2.20142757660167 18
"1118" "{whipped/sour cream,waffles} => {whole milk}" 0.00315200813421454 0.62 0.00508388408744281 2.42646239554318 31
"1119" "{root vegetables,waffles} => {whole milk}" 0.00386375190645653 0.584615384615385 0.00660904931367565 2.28797943004071 38
"1120" "{rolls/buns,waffles} => {whole milk}" 0.00467717336044738 0.511111111111111 0.00915099135739705 2.00030950170226 46
"1121" "{dessert,long life bakery product} => {yogurt}" 0.00152516522623284 0.517241379310345 0.00294865277071683 3.70777621393385 15
"1122" "{dessert,long life bakery product} => {whole milk}" 0.00183019827147941 0.620689655172414 0.00294865277071683 2.42916146383633 18
"1123" "{cream cheese ,long life bakery product} => {other vegetables}" 0.00183019827147941 0.642857142857143 0.00284697508896797 3.32238570677877 18
"1124" "{cream cheese ,long life bakery product} => {whole milk}" 0.00142348754448399 0.5 0.00284697508896797 1.95682451253482 14
"1125" "{white bread,long life bakery product} => {whole milk}" 0.00244026436197255 0.558139534883721 0.00437214031520081 2.1843622465505 24
"1126" "{long life bakery product,chocolate} => {whole milk}" 0.00305033045246568 0.576923076923077 0.00528723945094052 2.25787443754018 30
"1127" "{frozen vegetables,long life bakery product} => {other vegetables}" 0.00203355363497712 0.526315789473684 0.00386375190645653 2.72008186519899 20
"1128" "{frozen vegetables,long life bakery product} => {whole milk}" 0.00203355363497712 0.526315789473684 0.00386375190645653 2.05981527635244 20
"1129" "{beef,long life bakery product} => {whole milk}" 0.00101677681748856 0.5 0.00203355363497712 1.95682451253482 10
"1130" "{curd,long life bakery product} => {whole milk}" 0.00172852058973055 0.53125 0.0032536858159634 2.07912604456825 17
"1131" "{long life bakery product,napkins} => {whole milk}" 0.00264361972547026 0.553191489361702 0.00477885104219624 2.16499733301725 26
"1132" "{pork,long life bakery product} => {whole milk}" 0.00101677681748856 0.625 0.0016268429079817 2.44603064066852 10
"1133" "{butter,long life bakery product} => {other vegetables}" 0.00244026436197255 0.558139534883721 0.00437214031520081 2.88455193146684 24
"1134" "{butter,long life bakery product} => {whole milk}" 0.0025419420437214 0.581395348837209 0.00437214031520081 2.27537734015677 25
"1135" "{long life bakery product,newspapers} => {whole milk}" 0.00172852058973055 0.5 0.00345704117946111 1.95682451253482 17
"1136" "{domestic eggs,long life bakery product} => {whole milk}" 0.00203355363497712 0.526315789473684 0.00386375190645653 2.05981527635244 20
"1137" "{fruit/vegetable juice,long life bakery product} => {whole milk}" 0.00335536349771225 0.540983606557377 0.00620233858668022 2.11721996438194 33
"1138" "{whipped/sour cream,long life bakery product} => {whole milk}" 0.0032536858159634 0.56140350877193 0.0057956278596848 2.19713629477594 32
"1139" "{pip fruit,long life bakery product} => {whole milk}" 0.00244026436197255 0.533333333333333 0.00457549567869853 2.08727948003714 24
"1140" "{sausage,long life bakery product} => {whole milk}" 0.00274529740721912 0.509433962264151 0.00538891713268938 1.99374572975246 27
"1141" "{bottled water,long life bakery product} => {whole milk}" 0.00213523131672598 0.5 0.00427046263345196 1.95682451253482 21
"1142" "{tropical fruit,long life bakery product} => {whole milk}" 0.0032536858159634 0.516129032258065 0.00630401626842908 2.01994788390691 32
"1143" "{root vegetables,long life bakery product} => {other vegetables}" 0.00335536349771225 0.634615384615385 0.00528723945094052 3.27979101823032 33
"1144" "{root vegetables,long life bakery product} => {whole milk}" 0.00294865277071683 0.557692307692308 0.00528723945094052 2.18261195628884 29
"1145" "{yogurt,long life bakery product} => {whole milk}" 0.00457549567869853 0.523255813953488 0.00874428063040163 2.04783960614109 45
"1146" "{other vegetables,long life bakery product} => {whole milk}" 0.00569395017793594 0.533333333333333 0.0106761565836299 2.08727948003714 56
"1147" "{chicken,dessert} => {other vegetables}" 0.00152516522623284 0.652173913043478 0.00233858668022369 3.37053622426832 15
"1148" "{dessert,chocolate} => {whole milk}" 0.00193187595322827 0.527777777777778 0.00366039654295882 2.06553698545342 19
"1149" "{dessert,coffee} => {whole milk}" 0.00142348754448399 0.608695652173913 0.00233858668022369 2.38222114569456 14
"1150" "{beef,dessert} => {root vegetables}" 0.00132180986273513 0.5 0.00264361972547026 4.58722014925373 13
"1151" "{beef,dessert} => {other vegetables}" 0.00142348754448399 0.538461538461538 0.00264361972547026 2.78285298516512 14
"1152" "{curd,dessert} => {whole milk}" 0.00274529740721912 0.529411764705882 0.00518556176919166 2.07193183680157 27
"1153" "{pork,dessert} => {other vegetables}" 0.0016268429079817 0.516129032258065 0.00315200813421454 2.66743511942095 16
"1154" "{dessert,bottled beer} => {whole milk}" 0.00122013218098627 0.631578947368421 0.00193187595322827 2.47177833162293 12
"1155" "{dessert,margarine} => {whole milk}" 0.00152516522623284 0.5 0.00305033045246568 1.95682451253482 15
"1156" "{butter,dessert} => {whole milk}" 0.00172852058973055 0.62962962962963 0.00274529740721912 2.46414938615496 17
"1157" "{dessert,whipped/sour cream} => {other vegetables}" 0.00284697508896797 0.583333333333333 0.00488052872394509 3.01475740059555 28
"1158" "{dessert,whipped/sour cream} => {whole milk}" 0.00264361972547026 0.541666666666667 0.00488052872394509 2.11989322191272 26
"1159" "{pip fruit,dessert} => {other vegetables}" 0.00274529740721912 0.551020408163265 0.00498220640569395 2.84775917723895 27
"1160" "{pip fruit,dessert} => {whole milk}" 0.00284697508896797 0.571428571428571 0.00498220640569395 2.23637087146836 28
"1161" "{sausage,dessert} => {other vegetables}" 0.0032536858159634 0.551724137931034 0.00589730554143366 2.85139616213963 32
"1162" "{root vegetables,dessert} => {other vegetables}" 0.00345704117946111 0.596491228070175 0.0057956278596848 3.08275944722553 34
"1163" "{chicken,canned beer} => {other vegetables}" 0.00172852058973055 0.53125 0.0032536858159634 2.74558263268523 17
"1164" "{pork,canned beer} => {soda}" 0.00152516522623284 0.517241379310345 0.00294865277071683 2.96622097114708 15
"1165" "{butter,canned beer} => {whole milk}" 0.00101677681748856 0.526315789473684 0.00193187595322827 2.05981527635244 10
"1166" "{domestic eggs,canned beer} => {whole milk}" 0.00183019827147941 0.514285714285714 0.00355871886120996 2.01273378432153 18
"1167" "{tropical fruit,canned beer} => {soda}" 0.00172852058973055 0.566666666666667 0.00305033045246568 3.24965986394558 17
"1168" "{root vegetables,canned beer} => {other vegetables}" 0.00203355363497712 0.5 0.00406710726995425 2.58407777193904 20
"1169" "{chicken,cream cheese } => {whole milk}" 0.0016268429079817 0.592592592592593 0.00274529740721912 2.31919942226349 16
"1170" "{cream cheese ,chocolate} => {whole milk}" 0.00193187595322827 0.513513513513513 0.00376207422470768 2.00971166152225 19
"1171" "{cream cheese ,frozen vegetables} => {whole milk}" 0.00152516522623284 0.517241379310345 0.00294865277071683 2.02430121986361 15
"1172" "{beef,cream cheese } => {whole milk}" 0.00213523131672598 0.567567567567568 0.00376207422470768 2.22126025747196 21
"1173" "{curd,cream cheese } => {other vegetables}" 0.00274529740721912 0.54 0.00508388408744281 2.79080399369417 27
"1174" "{curd,cream cheese } => {whole milk}" 0.00284697508896797 0.56 0.00508388408744281 2.191643454039 28
"1175" "{cream cheese ,napkins} => {whole milk}" 0.00233858668022369 0.575 0.00406710726995425 2.25034818941504 23
"1176" "{pork,cream cheese } => {other vegetables}" 0.0016268429079817 0.551724137931034 0.00294865277071683 2.85139616213963 16
"1177" "{pork,cream cheese } => {whole milk}" 0.00183019827147941 0.620689655172414 0.00294865277071683 2.42916146383633 18
"1178" "{frankfurter,cream cheese } => {whole milk}" 0.00213523131672598 0.636363636363636 0.00335536349771225 2.49050392504432 21
"1179" "{cream cheese ,bottled beer} => {other vegetables}" 0.00122013218098627 0.666666666666667 0.00183019827147941 3.44543702925206 12
"1180" "{cream cheese ,brown bread} => {whole milk}" 0.00244026436197255 0.5 0.00488052872394509 1.95682451253482 24
"1181" "{butter,cream cheese } => {yogurt}" 0.00213523131672598 0.525 0.00406710726995425 3.76339285714286 21
"1182" "{butter,cream cheese } => {whole milk}" 0.00274529740721912 0.675 0.00406710726995425 2.64171309192201 27
"1183" "{cream cheese ,domestic eggs} => {other vegetables}" 0.00284697508896797 0.56 0.00508388408744281 2.89416710457173 28
"1184" "{cream cheese ,domestic eggs} => {whole milk}" 0.00345704117946111 0.68 0.00508388408744281 2.66128133704735 34
"1185" "{cream cheese ,fruit/vegetable juice} => {whole milk}" 0.00294865277071683 0.517857142857143 0.00569395017793594 2.02671110226821 29
"1186" "{whipped/sour cream,cream cheese } => {yogurt}" 0.00335536349771225 0.523809523809524 0.00640569395017794 3.75485908649174 33
"1187" "{whipped/sour cream,cream cheese } => {other vegetables}" 0.00335536349771225 0.523809523809524 0.00640569395017794 2.70712909441233 33
"1188" "{whipped/sour cream,cream cheese } => {whole milk}" 0.00396542958820539 0.619047619047619 0.00640569395017794 2.4227351107574 39
"1189" "{pip fruit,cream cheese } => {whole milk}" 0.00396542958820539 0.65 0.00610066090493137 2.54387186629526 39
"1190" "{cream cheese ,pastry} => {other vegetables}" 0.00233858668022369 0.522727272727273 0.00447381799694967 2.70153585248173 23
"1191" "{cream cheese ,pastry} => {whole milk}" 0.00244026436197255 0.545454545454545 0.00447381799694967 2.13471765003798 24
"1192" "{citrus fruit,cream cheese } => {other vegetables}" 0.00294865277071683 0.517857142857143 0.00569395017793594 2.67636626379401 29
"1193" "{citrus fruit,cream cheese } => {whole milk}" 0.00284697508896797 0.5 0.00569395017793594 1.95682451253482 28
"1194" "{root vegetables,cream cheese } => {yogurt}" 0.00376207422470768 0.5 0.00752414844941535 3.58418367346939 37
"1195" "{root vegetables,cream cheese } => {other vegetables}" 0.00447381799694967 0.594594594594595 0.00752414844941535 3.072957350414 44
"1196" "{root vegetables,cream cheese } => {whole milk}" 0.00396542958820539 0.527027027027027 0.00752414844941535 2.06259881050967 39
"1197" "{yogurt,cream cheese } => {whole milk}" 0.00660904931367565 0.532786885245902 0.0124046771733604 2.08514087401251 65
"1198" "{chicken,white bread} => {other vegetables}" 0.00132180986273513 0.52 0.0025419420437214 2.68744088281661 13
"1199" "{chicken,white bread} => {whole milk}" 0.0016268429079817 0.64 0.0025419420437214 2.50473537604457 16
"1200" "{chicken,frozen vegetables} => {other vegetables}" 0.00355871886120996 0.53030303030303 0.0067107269954245 2.74068854599596 35
"1201" "{chicken,beef} => {whole milk}" 0.00274529740721912 0.574468085106383 0.00477885104219624 2.24826646121022 27
"1202" "{chicken,curd} => {other vegetables}" 0.00172852058973055 0.5 0.00345704117946111 2.58407777193904 17
"1203" "{chicken,curd} => {whole milk}" 0.00223690899847483 0.647058823529412 0.00345704117946111 2.53236113386859 22
"1204" "{chicken,napkins} => {whole milk}" 0.00223690899847483 0.578947368421053 0.00386375190645653 2.26579680398769 22
"1205" "{chicken,pork} => {whole milk}" 0.00294865277071683 0.508771929824561 0.0057956278596848 1.99115476714069 29
"1206" "{frankfurter,chicken} => {root vegetables}" 0.00183019827147941 0.5 0.00366039654295882 4.58722014925373 18
"1207" "{frankfurter,chicken} => {other vegetables}" 0.00193187595322827 0.527777777777778 0.00366039654295882 2.72763764815788 19
"1208" "{chicken,bottled beer} => {other vegetables}" 0.00122013218098627 0.5 0.00244026436197255 2.58407777193904 12
"1209" "{chicken,bottled beer} => {whole milk}" 0.00122013218098627 0.5 0.00244026436197255 1.95682451253482 12
"1210" "{chicken,brown bread} => {whole milk}" 0.00203355363497712 0.555555555555556 0.00366039654295882 2.17424945837202 20
"1211" "{chicken,butter} => {other vegetables}" 0.00305033045246568 0.526315789473684 0.0057956278596848 2.72008186519899 30
"1212" "{chicken,butter} => {whole milk}" 0.0032536858159634 0.56140350877193 0.0057956278596848 2.19713629477594 32
"1213" "{chicken,domestic eggs} => {other vegetables}" 0.00335536349771225 0.540983606557377 0.00620233858668022 2.79588742537667 33
"1214" "{chicken,domestic eggs} => {whole milk}" 0.00396542958820539 0.639344262295082 0.00620233858668022 2.50216904881501 39
"1215" "{chicken,fruit/vegetable juice} => {other vegetables}" 0.00193187595322827 0.527777777777778 0.00366039654295882 2.72763764815788 19
"1216" "{chicken,fruit/vegetable juice} => {whole milk}" 0.00203355363497712 0.555555555555556 0.00366039654295882 2.17424945837202 20
"1217" "{chicken,whipped/sour cream} => {other vegetables}" 0.00386375190645653 0.535211267605634 0.00721911540416879 2.76605507982207 38
"1218" "{chicken,whipped/sour cream} => {whole milk}" 0.0041687849517031 0.577464788732394 0.00721911540416878 2.25999450743458 41
"1219" "{chicken,pip fruit} => {other vegetables}" 0.00284697508896797 0.595744680851064 0.00477885104219624 3.07890117507631 28
"1220" "{chicken,pip fruit} => {whole milk}" 0.0025419420437214 0.531914893617021 0.00477885104219624 2.08172820482428 25
"1221" "{chicken,pastry} => {other vegetables}" 0.00264361972547026 0.553191489361702 0.00477885104219624 2.85897966257086 26
"1222" "{chicken,pastry} => {whole milk}" 0.00274529740721912 0.574468085106383 0.00477885104219624 2.24826646121022 27
"1223" "{chicken,citrus fruit} => {other vegetables}" 0.00355871886120996 0.514705882352941 0.00691408235892222 2.66008005934902 35
"1224" "{sausage,chicken} => {other vegetables}" 0.00315200813421454 0.596153846153846 0.00528723945094052 3.08101580500424 31
"1225" "{sausage,chicken} => {whole milk}" 0.00305033045246568 0.576923076923077 0.00528723945094052 2.25787443754018 30
"1226" "{chicken,tropical fruit} => {other vegetables}" 0.00366039654295882 0.571428571428571 0.00640569395017794 2.95323173935891 36
"1227" "{chicken,root vegetables} => {other vegetables}" 0.00569395017793594 0.523364485981308 0.0108795119471276 2.7048290696932 56
"1228" "{chicken,root vegetables} => {whole milk}" 0.00599898322318251 0.551401869158878 0.0108795119471276 2.15799338765522 59
"1229" "{chicken,yogurt} => {other vegetables}" 0.00488052872394509 0.585365853658537 0.0083375699034062 3.02526178178229 48
"1230" "{chicken,rolls/buns} => {other vegetables}" 0.00498220640569395 0.515789473684211 0.00965937976614133 2.66568022789501 49
"1231" "{chicken,rolls/buns} => {whole milk}" 0.00528723945094052 0.547368421052632 0.00965937976614133 2.14220788740654 52
"1232" "{white bread,chocolate} => {whole milk}" 0.00223690899847483 0.523809523809524 0.00427046263345196 2.05000663217933 22
"1233" "{white bread,coffee} => {whole milk}" 0.0016268429079817 0.516129032258065 0.00315200813421454 2.01994788390691 16
"1234" "{frozen vegetables,white bread} => {whole milk}" 0.00183019827147941 0.514285714285714 0.00355871886120996 2.01273378432153 18
"1235" "{curd,white bread} => {yogurt}" 0.00172852058973055 0.5 0.00345704117946111 3.58418367346939 17
"1236" "{curd,white bread} => {whole milk}" 0.00213523131672598 0.617647058823529 0.00345704117946111 2.41725380960184 21
"1237" "{white bread,napkins} => {whole milk}" 0.00233858668022369 0.676470588235294 0.00345704117946111 2.64746845813534 23
"1238" "{white bread,margarine} => {whole milk}" 0.0025419420437214 0.675675675675676 0.00376207422470768 2.64435744937138 25
"1239" "{butter,white bread} => {other vegetables}" 0.00233858668022369 0.547619047619048 0.00427046263345196 2.83018041688562 23
"1240" "{butter,white bread} => {whole milk}" 0.00233858668022369 0.547619047619048 0.00427046263345196 2.14318875182385 23
"1241" "{domestic eggs,white bread} => {whole milk}" 0.0032536858159634 0.56140350877193 0.0057956278596848 2.19713629477594 32
"1242" "{whipped/sour cream,white bread} => {other vegetables}" 0.00335536349771225 0.611111111111111 0.00549059481443823 3.15831727681439 33
"1243" "{whipped/sour cream,white bread} => {whole milk}" 0.00305033045246568 0.555555555555556 0.00549059481443823 2.17424945837202 30
"1244" "{pip fruit,white bread} => {whole milk}" 0.00345704117946111 0.523076923076923 0.00660904931367565 2.04713949003643 34
"1245" "{white bread,bottled water} => {whole milk}" 0.00223690899847483 0.511627906976744 0.00437214031520081 2.00233205933795 22
"1246" "{tropical fruit,white bread} => {whole milk}" 0.00457549567869853 0.523255813953488 0.00874428063040163 2.04783960614109 45
"1247" "{root vegetables,white bread} => {other vegetables}" 0.00396542958820539 0.5 0.00793085917641078 2.58407777193904 39
"1248" "{root vegetables,white bread} => {whole milk}" 0.00396542958820539 0.5 0.00793085917641078 1.95682451253482 39
"1249" "{yogurt,white bread} => {whole milk}" 0.00488052872394509 0.539325842696629 0.0090493136756482 2.11073205846452 48
"1250" "{rolls/buns,white bread} => {whole milk}" 0.0032536858159634 0.5 0.00650737163192679 1.95682451253482 32
"1251" "{frozen vegetables,chocolate} => {other vegetables}" 0.00152516522623284 0.6 0.0025419420437214 3.10089332632685 15
"1252" "{frozen vegetables,chocolate} => {whole milk}" 0.00172852058973055 0.68 0.0025419420437214 2.66128133704735 17
"1253" "{curd,chocolate} => {whole milk}" 0.00142348754448399 0.5 0.00284697508896797 1.95682451253482 14
"1254" "{chocolate,napkins} => {whole milk}" 0.00284697508896797 0.583333333333333 0.00488052872394509 2.28296193129062 28
"1255" "{pork,chocolate} => {whole milk}" 0.00244026436197255 0.571428571428571 0.00427046263345196 2.23637087146836 24
"1256" "{brown bread,chocolate} => {whole milk}" 0.00213523131672598 0.552631578947368 0.00386375190645653 2.16280604017006 21
"1257" "{margarine,chocolate} => {whole milk}" 0.00172852058973055 0.548387096774194 0.00315200813421454 2.14619462665109 17
"1258" "{butter,chocolate} => {whole milk}" 0.00335536349771225 0.540983606557377 0.00620233858668022 2.11721996438194 33
"1259" "{chocolate,newspapers} => {whole milk}" 0.00315200813421454 0.574074074074074 0.00549059481443823 2.24672444031776 31
"1260" "{domestic eggs,chocolate} => {whole milk}" 0.00203355363497712 0.555555555555556 0.00366039654295882 2.17424945837202 20
"1261" "{pip fruit,chocolate} => {whole milk}" 0.0032536858159634 0.533333333333333 0.00610066090493137 2.08727948003714 32
"1262" "{sausage,chocolate} => {whole milk}" 0.00345704117946111 0.523076923076923 0.00660904931367565 2.04713949003643 34
"1263" "{root vegetables,chocolate} => {other vegetables}" 0.00335536349771225 0.523809523809524 0.00640569395017794 2.70712909441233 33
"1264" "{root vegetables,chocolate} => {whole milk}" 0.00355871886120996 0.555555555555556 0.00640569395017794 2.17424945837202 35
"1265" "{frozen vegetables,coffee} => {whole milk}" 0.00233858668022369 0.522727272727273 0.00447381799694967 2.0457710812864 23
"1266" "{beef,coffee} => {whole milk}" 0.00233858668022369 0.621621621621622 0.00376207422470768 2.43280885342167 23
"1267" "{curd,coffee} => {whole milk}" 0.0016268429079817 0.5 0.0032536858159634 1.95682451253482 16
"1268" "{coffee,napkins} => {whole milk}" 0.00244026436197255 0.6 0.00406710726995425 2.34818941504178 24
"1269" "{pork,coffee} => {other vegetables}" 0.00183019827147941 0.514285714285714 0.00355871886120996 2.65790856542302 18
"1270" "{pork,coffee} => {whole milk}" 0.00203355363497712 0.571428571428571 0.00355871886120996 2.23637087146836 20
"1271" "{frankfurter,coffee} => {whole milk}" 0.00264361972547026 0.52 0.00508388408744281 2.03509749303621 26
"1272" "{coffee,bottled beer} => {whole milk}" 0.0025419420437214 0.510204081632653 0.00498220640569395 1.99675970666818 25
"1273" "{butter,coffee} => {whole milk}" 0.00335536349771225 0.702127659574468 0.00477885104219624 2.74788123036804 33
"1274" "{domestic eggs,coffee} => {whole milk}" 0.00274529740721912 0.551020408163265 0.00498220640569395 2.15650048320164 27
"1275" "{whipped/sour cream,coffee} => {whole milk}" 0.00345704117946111 0.566666666666667 0.00610066090493137 2.21773444753946 34
"1276" "{root vegetables,coffee} => {whole milk}" 0.00396542958820539 0.541666666666667 0.00732079308591764 2.11989322191272 39
"1277" "{yogurt,coffee} => {whole milk}" 0.00508388408744281 0.520833333333333 0.00976105744789019 2.03835886722377 50
"1278" "{curd,frozen vegetables} => {whole milk}" 0.00284697508896797 0.636363636363636 0.00447381799694967 2.49050392504432 28
